box_office,movie_id,movie_title,release_date,directedBy,starring,genre,runtime,country,language,rating_num,vote_num,rating_per_stars5,rating_per_stars4,rating_per_stars3,rating_per_stars2,rating_per_stars1,intro,comment_num,question_num
9685.0,1301753,狮子王 The Lion King,1994,"['罗杰·阿勒斯', '罗伯·明可夫']","['乔纳森·泰勒·托马斯', '马修·布罗德里克', '杰瑞米·艾恩斯', '詹姆斯·厄尔·琼斯', '莫伊拉·凯利', '内森·连恩', '尼基塔·卡兰姆', '厄尼·萨贝拉', '乌比·戈德堡', '罗温·艾金森']","['动画', '歌舞', '冒险']",89,美国,英语 / 斯瓦希里语 / 科萨语 / 祖鲁语,9.0,659835,59.8,33.2,6.7,0.3,0.1,辛巴是狮子王国的小王子，他的父亲穆法沙是一个威严的国王。然而叔叔刀疤却对穆法沙的王位觊觎已久。要想坐上王位宝座，刀疤必须除去小王子。于是，刀疤利用种种借口让辛巴外出，然后伺机大开杀戒，无奈被穆法沙即时来救。在反复的算计下，穆法沙惨死在刀疤手下，刀疤别有用心的劝辛巴离开，一方面派人将他赶尽杀绝。辛巴逃亡中遇到了机智的丁满和善良的彭彭，他们抚养辛巴长成雄壮的大狮子，鼓励他回去森林复国。在接下来一场复国救民的斗争中，辛巴真正长成一个坚强的男子汉，领会了责任的真谛。,106275,5
9666.0,25777636,奇幻森林 The Jungle Book,2016,['乔恩·费儒'],"['尼尔·塞西', '比尔·默瑞', '本·金斯利', '伊德里斯·艾尔巴', '露皮塔·尼永奥', '斯嘉丽·约翰逊', '吉安卡罗·埃斯波西托', '克里斯托弗·沃肯', '恩杰伊·安东尼', '盖瑞·山德林', '莎拉·阿林顿', '瑞提什·拉詹']","['剧情', '奇幻', '冒险']",106,美国,英语,7.8,231358,21.7,49.5,26.3,2.1,0.3,茂密的原始森林中，生活着人类小孩毛克利（尼尔·塞西 Neel Sethi 饰）。因某种原因他很小就成为了孤儿，黑豹巴希拉（本·金斯利 Ben Kingsley 配音）最先找到了他，并将毛克利托付给狼族的首领阿克拉。从此以后，毛克利以狼的身份在森林里成长起来，和他的兄弟姐妹们学习捕猎和求生技巧。然而并非所有动物都接受毛克利的存在，特别是曾被人类伤害的老虎谢利·可汗（伊德里斯·艾尔巴 Idris Elba 配音），更将男孩视为眼中钉肉中刺。谢利·可汗向狼族发出威胁，众狼们不得不为族群的命运做出考量。毛克利不希望“家人”为难，他选择离开狼群，而唯一陪伴他的巴希拉则希望带着男孩回归人类世界。即便如此，谢利·可汗也绝不肯善罢甘休，他对男孩展开了无休止的追杀……,71318,78
9621.0,26586766,勇敢者游戏：决战丛林 Jumanji: Welcome to the Jungle,2017,['杰克·卡斯丹'],"['道恩·强森', '凯文·哈特', '杰克·布莱克', '凯伦·吉兰', '尼克·乔纳斯', '瑞斯·达比', '鲍比·坎纳瓦尔', '亚历克斯·沃尔夫', '瑟达吕斯·布兰', '麦迪森·伊瑟曼', '摩根·特纳', '梅森·古乔内', '马克·埃文·杰克逊', '玛琳·辛科', '特雷西·邦纳', '玛莉贝丝·梦露', '米西·派勒', '杰米·雷内尔', '卡尔利斯·布克', '罗翰·昌德', '科林·汉克斯']","['喜剧', '动作', '奇幻', '冒险']",119,美国 / 印度 / 加拿大 / 英国 / 澳大利亚 / 德国,英语,6.8,177314,7.8,35.7,48.5,7.0,1.0,斯宾塞、“冰箱”弗里奇、贝瑟尼和玛莎是某高中的问题学生，这一日他们因不同的错误而被留校劳动。在一间堆满陈旧废弃物的储藏室内，斯宾塞发现一台年代久远的游戏机。四人原本想放松一下，谁知却被吸进了游戏机中。在凶险的尤曼吉热带丛林里，少男少女分别变成了勇石博士（道恩·强森 Dwayne Johnson 饰）、毛子·芬巴（凯文·哈特 Kevin Hart 饰）、奥伯伦教授（杰克·布莱克 Jack Black 饰）和铁拳露比（凯伦·吉兰 Karen Gillan 饰），他们必须遵照游戏规则，突破邪恶博士的阻挠，将宝石放回原处，恢复尤曼吉的和平，而这也是他们重返现实世界的唯一途径。毒蛇、猛兽以及纠缠不休的暴徒，为四个玩家带来了永生难忘的冒险体验……,53352,10
9609.0,1418192,加勒比海盗3：世界的尽头 Pirates of the Caribbean: At World's End,2007,['戈尔·维宾斯基'],"['约翰尼·德普', '杰弗里·拉什', '奥兰多·布鲁姆', '凯拉·奈特莉', '周润发', '比尔·奈伊']","['动作', '奇幻', '冒险']",169,美国,英语 / 荷兰语,8.3,323771,34.1,47.1,17.2,1.3,0.2,被大章鱼吞下去的杰克船长（强尼·戴普）进入了戴维·琼斯控制的“死界”——世界的尽头。为了拯救杰克，威尔·特纳（奥兰多·布鲁姆）、伊丽莎白（凯拉·奈特莉）和女巫等一行人也来到了“死界”。找到杰克，他们一行人解开迷咒，逃出了世界尽头。而此时狡猾的卡特勒·贝凯特（汤姆·霍兰德）已经得到了戴维·琼斯（比尔·奈伊）的心脏，由此挟持戴维·琼斯，掌控所有的公海海盗，为东印度公司攫取利益。为了应对危难，各地海盗头目秘密集会，展开是否释放女海神，杀掉戴维·琼斯的争论。原来女海神正是戴维·琼斯的旧情人，两人之间的微妙关系，成了双方交锋的关键。在平静的海面上，风雨降将至，最终的对决即将展开。每个人面临着怎样的命运？当最后的审判结束，大海能否重归往日的宁静？,46570,8
9584.0,11606328,霍比特人2：史矛革之战 The Hobbit: The Desolation of Smaug,2013,['彼得·杰克逊'],"['伊恩·麦克莱恩', '马丁·弗瑞曼', '理查德·阿米蒂奇', '本尼迪克特·康伯巴奇', '奥兰多·布鲁姆', '伊万杰琳·莉莉', '李·佩斯', '卢克·伊万斯', '斯蒂芬·弗雷', '肯·斯托特', '詹姆斯·内斯比特', '约翰·贝尔', '马努·贝内特', '杰德·布罗菲', '亚当·布朗', '约翰·凯伦', '瑞安·盖奇', '马克·哈德洛', '彼得·汉布尔顿', '斯蒂芬·亨特', '威廉·基尔舍', '西尔维斯特·迈可伊', '格拉汉姆·麦克泰维什', '迪恩·奥戈曼', '米卡埃尔·佩斯布兰特', '艾丹·特纳']","['动作', '奇幻', '冒险']",161,美国 / 新西兰,英语,8.4,307922,37.7,45.6,15.1,1.3,0.3,距离孤山越来越近，矮人远征军的道路却变得异常艰险。他们躲过了苍白半兽人的不懈追杀，在幽暗密林前和甘道夫（伊恩·麦凯伦 Ian McKellen 饰）兵分两路，后者前往多尔哥多探寻索伦的动向，而霍比特人比尔博·巴金斯（马丁·弗里曼 Martin John C. Freeman 饰）和矮人们先是遭到巨大蜘蛛的袭击，随后又被精灵王子莱戈拉斯（奥兰多·布鲁姆 Orlando Bloom 饰）及其木精灵同伴捕获。比尔博急中生智，利用魔戒救出伙伴，继而引发了木精灵、半兽人和矮人远征军之间精彩纷呈的三方会战。借助巴德（卢克·伊万斯 Luke Evans 饰）的帮助，疲惫的矮人们暂时落脚长湖镇。近在咫尺的孤山城堡，沉睡在财宝中的巨龙即将醒来……本片根据J.R.R·托尔金的同名原著改编。,74023,116
9560.0,2973079,霍比特人3：五军之战 The Hobbit: The Battle of the Five Armies,2014,['彼得·杰克逊'],"['马丁·弗瑞曼', '伊恩·麦克莱恩', '理查德·阿米蒂奇', '伊万杰琳·莉莉', '李·佩斯', '卢克·伊万斯', '本尼迪克特·康伯巴奇', '肯·斯托特', '詹姆斯·内斯比特', '比利·康诺利', '凯特·布兰切特', '伊安·霍姆', '克里斯托弗·李', '雨果·维文', '奥兰多·布鲁姆', '马努·贝内特', '艾丹·特纳', '迪恩·奥戈曼', '格拉汉姆·麦克泰维什', '斯蒂芬·弗雷', '米卡埃尔·佩斯布兰特']","['动作', '奇幻', '冒险']",144,美国 / 新西兰,英语,8.5,318649,42.4,41.1,14.8,1.4,0.3,被吵醒的史矛革大闹长湖镇，最终为人类巴德（卢克·伊万斯 Luke Evans 饰）射杀。索林·橡木盾（理查德·阿米蒂奇 Richard Armitage 饰）多年的夙愿终于实现，孤山埃尔波尔重新回到矮人手中。然而这位矮人王子仿佛被史矛革的贪婪和堆成山的黄金迷惑了心窍，他 疯狂地搜寻象征王位的阿肯宝石，不仅撕毁了付给长湖镇报酬的约定，更拒绝了精灵王（李·佩斯 Lee Pace 饰）索要本族国宝的要求，为此导致三族的战争一触即发。与此同时，苍白半兽人阿索格率领大军浩浩荡荡向孤山逼近。得知消息的灰袍巫师甘道夫（伊恩·麦凯伦 Ian McKellen 饰）从中调停斡旋，而被索林视为唯一朋友的霍比特人比尔博·巴金斯（马丁·弗里曼 Martin John C. Freeman 饰）则掌握着中土命运的关键。五军会战，爆发在即！本片根据J.R.R·托尔金的同名原著改编，为霍比特人系列的最后一部。,82185,175
9512.0,1291572,指环王2：双塔奇兵 The Lord of the Rings: The Two Towers,2002,['彼得·杰克逊'],"['伊利亚·伍德', '西恩·奥斯汀', '多米尼克·莫纳汉', '奥兰多·布鲁姆', '维果·莫腾森', '伊恩·麦克莱恩', '凯特·布兰切特', '比利·博伊德', '杰德·布罗菲', '丽芙·泰勒', '安迪·瑟金斯', '米兰达·奥图', '雨果·维文', '布拉德·道里夫', '卡卢姆·吉廷斯', '伯纳德·希尔', '布鲁斯·霍普金斯', '克里斯托弗·李', '纳撒尼尔·利斯', '罗宾·马尔科姆', '约翰·贝西', '萨拉·贝克', '克雷格·帕克', '布鲁斯·菲利普斯', 'Robert Pollock', '约翰·瑞斯-戴维斯', '奥利维亚·田內', '卡尔·厄本', '史蒂芬·乌瑞', '大卫·文翰', '菲利普·格里夫', '肖恩·宾', '约翰·诺贝尔', 'Jarl Benzon', 'Jørn Benzon', 'Ben Britton', '阿利斯泰尔·布朗宁', 'Sean Button', 'Robert Catto', '罗德尼·库克', '卡尔洛斯德林克沃特', '西奥沙福瓦', '本·弗兰舍姆', 'Jonathan Harding', 'Lucas Hayward', '丹·汉纳', 'Paul Holmes', '杰森霍德', '彼得·杰克逊', 'Sam Kelly', 'Sandro Kopp']","['剧情', '动作', '奇幻', '冒险']",179,美国 / 新西兰,英语 / 辛达林语 / 古代英语,9.1,555432,63.3,29.7,6.5,0.4,0.1,第二部在延续第一部风格的同时，故事呈现出多线发展的格局，情节有了更高的观赏性。第一部结尾，博罗米尔被强兽人杀死之后，两个哈比族人皮平和梅利也被强兽人绑架，阿拉贡、精灵莱戈拉斯（奥兰多•布鲁姆 饰）、侏儒金利一路追踪强兽人，营救皮平和梅利，遇到了“复活”的白袍巫师甘道夫（伊恩•麦凯伦 饰）。此时，投降索伦的白袍巫师萨鲁曼控制了人类洛汉王国的国王，并派出大量的强兽人军队，准备消灭人类。阿拉贡、莱戈拉斯和金利在甘道夫的带领下，帮助洛汉王国对抗邪恶力量的入侵。幸运的皮平和梅利被会说话的树精救了出来，并且遇到“复活”的甘道夫，在甘道夫的授意下，树精保护了两人的安全，并且带他们参加树精大会，大会上，树精们讨论对待中土大战的态度：是继续当中立者，逆来顺受，还是奋起反抗？身负重任的佛罗多(伊莱贾•伍德 饰)和山姆继续向末日山脉前进，一路上被咕噜跟踪，弗罗多依靠至尊魔戒的力量，成为了咕噜的主人，在咕噜的带领下，他们到了末日山脉的入口，黑门。就在他们准备进入之时，博罗米尔的弟弟法莫尔出现，将他们带回了刚铎。弗罗多又遇上了新的危机：法莫尔想利用至尊魔戒的力量对抗萨鲁曼的攻击……,77758,16
9420.0,1457217,哈利·波特与凤凰社 Harry Potter and the Order of the Phoenix,2007,['大卫·叶茨'],"['丹尼尔·雷德克里夫', '艾玛·沃森', '鲁伯特·格林特', '加里·奥德曼', '拉尔夫·费因斯', '玛吉·史密斯', '迈克尔·刚本', '艾伦·瑞克曼', '艾玛·汤普森', '艾美达·斯丹顿', '詹森·艾萨克', '汤姆·费尔顿', '海伦娜·伯翰·卡特', '邦妮·怀特', '朱丽·沃特斯', '梁佩诗', '布莱丹·格里森', '罗彼·考特拉尼', '伊文娜·林奇']","['奇幻', '冒险']",138,英国 / 美国,英语,8.3,395198,37.2,43.4,17.9,1.3,0.2,逃过摄魂怪的追杀，通过魔法部的审查，哈利（丹尼尔·雷德克里夫）终于回到美丽的霍格沃兹。然而这个学期并不轻松，他不仅要完成魔法等级考试，还要应对夜晚的噩梦和黑魔法防御课老师乌姆里奇的打压。在好友的支持下，哈利秘密组建了邓不利多军团，与大家一起练习黑魔法防御术。噩梦中，哈利总是以伏地魔的视角出现，似乎他们之间有着某种神秘的联系。在邓不利多（迈克尔·刚本）的指示下，哈利向斯内普教授（阿伦·瑞克曼）学习封闭术，却鲜有成效。终于在一次噩梦的诱使下，哈利偏执的赶往魔法部营救小天狼星，却不想陷入伏地魔的圈套，引发凤凰社与食死徒之间的正面冲突。在混战中，小天狼星（加里·奥德曼）不幸遇难。究竟哈利与伏地魔（拉尔夫·费因斯）之间有着怎样的联系？在悲恸中，邓不利多为哈利揭开谜底，哈利还有更长、更艰难的路要走……,62213,11
9403.0,1291586,海底总动员 Finding Nemo,2003,"['安德鲁·斯坦顿', '李·昂克里奇']","['艾伯特·布鲁克斯', '艾伦·德杰尼勒斯', '亚历山大·古尔德', '威廉·达福', '布拉德·加内特', '艾莉森·珍妮', '奥斯汀·潘德尔顿', '斯蒂芬·鲁特', '薇姬·刘易斯', '乔·兰福特', '杰弗里·拉什', '安德鲁·斯坦顿', '伊丽莎白·帕金斯', 'Nicholas Bird', '鲍勃·彼德森', '巴瑞·哈姆弗莱斯', '艾瑞克·巴纳', '布鲁斯·斯宾斯', '比尔·亨特', 'Jordan Ranft', '埃丽卡·贝克', '埃里克·佩尔·沙利文', '约翰·拉岑贝格']","['喜剧', '动画', '冒险']",100,美国 / 澳大利亚,英语,8.4,324407,35.7,49.9,13.8,0.5,0.1,在澳洲大堡礁的深海中，小丑鱼爸爸玛林和儿子尼莫简单幸福的生活着，可是爸爸做事常常畏首畏尾，是个胆小鬼，尼莫觉得爸爸很不勇敢，甚至有点看不起自己的爸爸。小尼莫却天不怕地不怕，跟同伴们去水面玩耍的时候，竟然被渔网捞了起来，辗转被卖到一家牙医诊所。玛林对儿子的生死未卜感到十分的担忧，就算平时不能大胆行事，为了儿子也要勇敢豁出去了。可是在路上遇到了很多艰难与恐惧，令他十分胆怯。幸好他遇到了好心的多瑞，一路与他作伴。父子俩都遇到了很多热心的帮助，最终都能重逢，玛林也从此成为儿子以及大家心中的英雄。,49054,5
9344.0,1433330,哈利·波特与混血王子 Harry Potter and the Half-Blood Prince,2009,['大卫·叶茨'],"['丹尼尔·雷德克里夫', '迈克尔·刚本', '大卫·勒格诺', '埃拉丽卡·加拉切', '吉姆·布劳德本特', '杰拉丁·萨莫维尔', '邦妮·怀特', '朱丽·沃特斯', '鲁伯特·格林特', '艾玛·沃森', '海伦娜·伯翰·卡特', '海伦·麦克洛瑞', '蒂莫西·斯波', '艾伦·瑞克曼', '奥利弗·费尔普斯', '詹姆斯·菲尔浦斯', '弗雷迪·史卓玛', '杰西·卡芙', '汤姆·费尔顿', '阿尔弗雷德·伊诺奇', '伊文娜·林奇', '罗伯特·克诺斯', 'Louis Cordice', '斯嘉丽·伯恩', '杰米·威莱特', '乔什·赫德曼', '罗彼·考特拉尼', '沃维克·戴维斯', '大卫·布拉德利', '马修·刘易斯', '威廉姆·麦灵', '安娜·谢弗', '戴文·穆雷', '乔治娜·雷尼达斯', '玛吉·史密斯', '伊莎贝拉·拉夫兰德', '艾芙珊·阿扎德', '谢发丽·裘德胡里', '赫洛·费因斯-提芬', '保罗·里特', '大卫·休里斯', '娜塔丽·特纳', '马克·威廉姆斯', '弗兰克·迪兰', '杰玛·琼斯', '拉尔夫·伊内森', '梁佩诗', '亚瑟·博文', 'Paul Davies', '艾略特·弗朗西斯', '鲁斯迪·戈夫', '詹森·艾萨克', '奥利维亚·杰森', '特蕾莎·马奥尼', '弗莱迪·罗斯', '本·谢博德', '卡伦姆·西维耶', '艾美达·斯丹顿']","['奇幻', '冒险']",153,英国 / 美国,英语,8.1,381041,34.0,39.8,22.9,2.9,0.4,这一集中，食死徒开始肆无忌惮横行于麻瓜和魔法两个世界中，霍格沃茨内忧外患，危机重重。邓不利多（迈克尔·甘本 Michael Gambon 饰）带着哈利（丹尼尔·雷德克里夫 Daniel Radcliffe 饰）辗转找到隐居多年的霍拉斯·斯拉格霍恩，请他出山接替斯内普（艾伦 ·里克曼 Alan Rickman 饰）担任魔药学的老师。霍拉斯曾经教授过无数优秀的学生，而汤姆·里德尔——伏地魔——正是他最出色的一名弟子。邓不利多深信霍拉斯保有伏地魔不死身的秘密，他希望哈利能够说服霍拉斯。另一方面，德拉科·马尔福（汤姆·费尔顿 Tom Felton 饰）宣誓效忠伏地魔，他想方设法将食死徒引入霍格沃茨。而此时，罗恩（鲁伯特·格林特 Rupert Grint 饰）、赫敏（艾玛·沃特森 Emma Watson 饰）他们却还沉浸在青春的躁动中，全然不知黑暗正渐渐逼近……,66076,5
9198.0,1291582,怪物史瑞克2 Shrek 2,2004,"['安德鲁·亚当森', '凯利·阿斯博瑞', '康拉德·弗农']","['麦克·梅尔斯', '艾迪·墨菲', '卡梅隆·迪亚兹', '朱莉·安德鲁斯', '安东尼奥·班德拉斯', '约翰·克立斯', '鲁伯特·艾弗雷特']","['喜剧', '动画', '家庭', '奇幻', '冒险']",93,美国,英语,7.6,94576,16.8,49.7,31.5,1.8,0.2,延续了第一部的风格，继续对经典童话进行善意的颠覆。史莱克和费奥娜公主度完浪漫的蜜月后，回到沼泽地。受费奥娜的父母哈沃尔德国王和莉莲王后的邀请，怪物夫妻带着他们的驴子，浩浩荡荡赶往“遥远国”。国王和皇后见到分别多日的女儿和乘龙快婿，惊喜变成惊吓，灾难似乎也从此开始。公主从前的仙女教母，很早前就曾叫自己的儿子“魅力王子”去城堡里屠龙救美，可惜让史莱克抢先了一步，她找到了童话中鼎鼎大名的怪物杀手穿靴子的猫，准备抢回自己心目中的媳妇。,13235,1
